,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
2910,GER-Bundesliga,FC Köln,74,74,74,74,€8M,24,FIFA 16,"Oct 9, 2015"
2911,GER-Bundesliga,Werder Bremen,74,74,73,75,€4.5M,33,FIFA 16,"Oct 9, 2015"
2912,GER-Bundesliga,FC Augsburg,74,77,74,74,€6M,33,FIFA 16,"Oct 9, 2015"
2913,GER-Bundesliga,FSV Mainz 05,74,72,74,74,€7M,32,FIFA 16,"Oct 9, 2015"
2914,GER-Bundesliga,Ingolstadt,71,70,71,71,€4M,27,FIFA 16,"Oct 9, 2015"
2915,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Oct 9, 2015"
2916,GER-Bundesliga,FC Bayern München,85,87,84,82,€80M,30,FIFA 16,"Oct 16, 2015"
2917,GER-Bundesliga,Borussia Dortmund,81,82,79,79,€30M,33,FIFA 16,"Oct 16, 2015"
2918,GER-Bundesliga,VfL Wolfsburg,79,79,79,79,€50M,29,FIFA 16,"Oct 16, 2015"
2919,GER-Bundesliga,Borussia Mönchengladbach,78,78,75,75,€20M,29,FIFA 16,"Oct 16, 2015"
2920,GER-Bundesliga,Bayer 04 Leverkusen,78,80,78,75,€25M,28,FIFA 16,"Oct 16, 2015"
2921,GER-Bundesliga,Schalke 04,78,79,76,78,€21.5M,33,FIFA 16,"Oct 16, 2015"
2922,GER-Bundesliga,TSG Hoffenheim,76,77,76,74,€15M,29,FIFA 16,"Oct 16, 2015"
2923,GER-Bundesliga,Hamburger SV,75,76,73,75,€6M,30,FIFA 16,"Oct 16, 2015"
2924,GER-Bundesliga,Eintracht Frankfurt,75,76,73,75,€6M,28,FIFA 16,"Oct 16, 2015"
2925,GER-Bundesliga,VfB Stuttgart,75,74,74,74,€11M,30,FIFA 16,"Oct 16, 2015"
2926,GER-Bundesliga,Hertha BSC,75,75,74,74,€8M,30,FIFA 16,"Oct 16, 2015"
2927,GER-Bundesliga,Hannover 96,75,74,70,74,€10M,32,FIFA 16,"Oct 16, 2015"
2928,GER-Bundesliga,FC Köln,74,74,74,74,€8M,24,FIFA 16,"Oct 16, 2015"
2929,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Oct 16, 2015"
2930,GER-Bundesliga,FC Augsburg,74,77,74,74,€6M,33,FIFA 16,"Oct 16, 2015"
2931,GER-Bundesliga,FSV Mainz 05,74,72,74,73,€7M,32,FIFA 16,"Oct 16, 2015"
2932,GER-Bundesliga,Ingolstadt,71,70,70,70,€4M,27,FIFA 16,"Oct 16, 2015"
2933,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Oct 16, 2015"
2934,GER-Bundesliga,FC Bayern München,85,87,84,82,€80M,31,FIFA 16,"Oct 19, 2015"
2935,GER-Bundesliga,Borussia Dortmund,81,82,79,79,€30M,33,FIFA 16,"Oct 19, 2015"
2936,GER-Bundesliga,VfL Wolfsburg,79,79,79,79,€50M,29,FIFA 16,"Oct 19, 2015"
2937,GER-Bundesliga,Borussia Mönchengladbach,78,78,75,75,€20M,32,FIFA 16,"Oct 19, 2015"
2938,GER-Bundesliga,Bayer 04 Leverkusen,78,80,78,75,€25M,28,FIFA 16,"Oct 19, 2015"
2939,GER-Bundesliga,Schalke 04,78,79,76,78,€21.5M,33,FIFA 16,"Oct 19, 2015"
2940,GER-Bundesliga,TSG Hoffenheim,76,77,76,74,€15M,29,FIFA 16,"Oct 19, 2015"
2941,GER-Bundesliga,Hamburger SV,75,76,73,75,€6M,30,FIFA 16,"Oct 19, 2015"
2942,GER-Bundesliga,Eintracht Frankfurt,75,76,73,75,€6M,28,FIFA 16,"Oct 19, 2015"
2943,GER-Bundesliga,VfB Stuttgart,75,74,74,74,€11M,30,FIFA 16,"Oct 19, 2015"
2944,GER-Bundesliga,Hertha BSC,75,75,74,74,€8M,30,FIFA 16,"Oct 19, 2015"
2945,GER-Bundesliga,Hannover 96,75,74,70,74,€10M,32,FIFA 16,"Oct 19, 2015"
2946,GER-Bundesliga,FC Köln,74,74,74,74,€8M,24,FIFA 16,"Oct 19, 2015"
2947,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Oct 19, 2015"
2948,GER-Bundesliga,FC Augsburg,74,77,74,74,€6M,33,FIFA 16,"Oct 19, 2015"
2949,GER-Bundesliga,FSV Mainz 05,74,72,74,73,€7M,32,FIFA 16,"Oct 19, 2015"
2950,GER-Bundesliga,Ingolstadt,71,70,70,70,€4M,27,FIFA 16,"Oct 19, 2015"
2951,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Oct 19, 2015"
2952,GER-Bundesliga,FC Bayern München,85,84,84,84,€80M,31,FIFA 16,"Oct 23, 2015"
2953,GER-Bundesliga,Borussia Dortmund,81,83,79,80,€30M,33,FIFA 16,"Oct 23, 2015"
2954,GER-Bundesliga,VfL Wolfsburg,79,79,79,79,€50M,29,FIFA 16,"Oct 23, 2015"
2955,GER-Bundesliga,Borussia Mönchengladbach,78,77,76,75,€20M,32,FIFA 16,"Oct 23, 2015"
2956,GER-Bundesliga,Bayer 04 Leverkusen,78,80,77,76,€25M,28,FIFA 16,"Oct 23, 2015"
2957,GER-Bundesliga,Schalke 04,78,79,76,77,€21.5M,33,FIFA 16,"Oct 23, 2015"
2958,GER-Bundesliga,TSG Hoffenheim,76,77,72,75,€15M,29,FIFA 16,"Oct 23, 2015"
2959,GER-Bundesliga,Hamburger SV,75,76,73,75,€6M,30,FIFA 16,"Oct 23, 2015"
2960,GER-Bundesliga,Eintracht Frankfurt,75,76,71,75,€6M,28,FIFA 16,"Oct 23, 2015"
2961,GER-Bundesliga,VfB Stuttgart,75,73,74,73,€11M,30,FIFA 16,"Oct 23, 2015"
2962,GER-Bundesliga,Hertha BSC,75,77,74,74,€8M,30,FIFA 16,"Oct 23, 2015"
2963,GER-Bundesliga,Hannover 96,75,74,70,74,€10M,32,FIFA 16,"Oct 23, 2015"
2964,GER-Bundesliga,FC Köln,74,74,74,74,€8M,24,FIFA 16,"Oct 23, 2015"
2965,GER-Bundesliga,Werder Bremen,74,74,69,75,€4.5M,33,FIFA 16,"Oct 23, 2015"
2966,GER-Bundesliga,FC Augsburg,74,77,73,74,€6M,33,FIFA 16,"Oct 23, 2015"
2967,GER-Bundesliga,FSV Mainz 05,74,72,74,73,€7M,32,FIFA 16,"Oct 23, 2015"
2968,GER-Bundesliga,Ingolstadt,71,70,70,71,€4M,27,FIFA 16,"Oct 23, 2015"
2969,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Oct 23, 2015"
2970,GER-Bundesliga,FC Bayern München,85,86,82,83,€80M,31,FIFA 16,"Oct 30, 2015"
2971,GER-Bundesliga,Borussia Dortmund,81,83,79,80,€30M,33,FIFA 16,"Oct 30, 2015"
2972,GER-Bundesliga,VfL Wolfsburg,79,80,79,78,€50M,29,FIFA 16,"Oct 30, 2015"
2973,GER-Bundesliga,Borussia Mönchengladbach,78,77,76,75,€20M,32,FIFA 16,"Oct 30, 2015"
2974,GER-Bundesliga,Bayer 04 Leverkusen,78,80,77,76,€25M,28,FIFA 16,"Oct 30, 2015"
2975,GER-Bundesliga,Schalke 04,78,79,75,78,€21.5M,33,FIFA 16,"Oct 30, 2015"
2976,GER-Bundesliga,TSG Hoffenheim,76,75,74,75,€15M,29,FIFA 16,"Oct 30, 2015"
2977,GER-Bundesliga,Hamburger SV,75,76,71,75,€6M,31,FIFA 16,"Oct 30, 2015"
2978,GER-Bundesliga,Eintracht Frankfurt,75,76,72,75,€6M,28,FIFA 16,"Oct 30, 2015"
2979,GER-Bundesliga,VfB Stuttgart,75,74,75,73,€11M,30,FIFA 16,"Oct 30, 2015"
2980,GER-Bundesliga,Hertha BSC,75,77,74,74,€8M,30,FIFA 16,"Oct 30, 2015"
2981,GER-Bundesliga,Hannover 96,75,74,72,74,€10M,32,FIFA 16,"Oct 30, 2015"
2982,GER-Bundesliga,FC Köln,74,74,73,73,€8M,24,FIFA 16,"Oct 30, 2015"
2983,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Oct 30, 2015"
2984,GER-Bundesliga,FC Augsburg,74,77,75,73,€6M,33,FIFA 16,"Oct 30, 2015"
2985,GER-Bundesliga,FSV Mainz 05,74,71,74,73,€7M,32,FIFA 16,"Oct 30, 2015"
2986,GER-Bundesliga,Ingolstadt,71,70,70,71,€4M,27,FIFA 16,"Oct 30, 2015"
2987,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Oct 30, 2015"
2988,GER-Bundesliga,FC Bayern München,85,86,85,84,€80M,31,FIFA 16,"Nov 6, 2015"
2989,GER-Bundesliga,Borussia Dortmund,81,81,80,80,€30M,33,FIFA 16,"Nov 6, 2015"
2990,GER-Bundesliga,VfL Wolfsburg,79,80,78,79,€50M,29,FIFA 16,"Nov 6, 2015"
2991,GER-Bundesliga,Borussia Mönchengladbach,78,77,76,75,€20M,32,FIFA 16,"Nov 6, 2015"
2992,GER-Bundesliga,Bayer 04 Leverkusen,78,80,77,76,€25M,28,FIFA 16,"Nov 6, 2015"
2993,GER-Bundesliga,Schalke 04,78,79,75,77,€21.5M,33,FIFA 16,"Nov 6, 2015"
2994,GER-Bundesliga,TSG Hoffenheim,76,77,75,75,€15M,29,FIFA 16,"Nov 6, 2015"
2995,GER-Bundesliga,Hamburger SV,75,74,74,75,€6M,31,FIFA 16,"Nov 6, 2015"
2996,GER-Bundesliga,Eintracht Frankfurt,75,76,72,75,€6M,28,FIFA 16,"Nov 6, 2015"
2997,GER-Bundesliga,VfB Stuttgart,75,75,71,73,€11M,30,FIFA 16,"Nov 6, 2015"
2998,GER-Bundesliga,Hertha BSC,75,77,74,74,€8M,30,FIFA 16,"Nov 6, 2015"
2999,GER-Bundesliga,FC Köln,74,74,72,73,€8M,24,FIFA 16,"Nov 6, 2015"
3000,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Nov 6, 2015"
3001,GER-Bundesliga,FC Augsburg,74,77,74,73,€6M,33,FIFA 16,"Nov 6, 2015"
3002,GER-Bundesliga,FSV Mainz 05,74,73,74,74,€7M,32,FIFA 16,"Nov 6, 2015"
3003,GER-Bundesliga,Hannover 96,74,74,74,74,€10M,32,FIFA 16,"Nov 6, 2015"
3004,GER-Bundesliga,Ingolstadt,71,70,70,71,€4M,27,FIFA 16,"Nov 6, 2015"
3005,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Nov 6, 2015"
3006,GER-Bundesliga,FC Bayern München,85,87,84,84,€80M,31,FIFA 16,"Nov 12, 2015"
3007,GER-Bundesliga,Borussia Dortmund,81,81,80,80,€30M,33,FIFA 16,"Nov 12, 2015"
3008,GER-Bundesliga,VfL Wolfsburg,79,80,79,79,€50M,29,FIFA 16,"Nov 12, 2015"
3009,GER-Bundesliga,Borussia Mönchengladbach,78,77,75,76,€20M,32,FIFA 16,"Nov 12, 2015"
3010,GER-Bundesliga,Bayer 04 Leverkusen,78,80,77,76,€25M,28,FIFA 16,"Nov 12, 2015"
3011,GER-Bundesliga,Schalke 04,78,79,75,77,€21.5M,33,FIFA 16,"Nov 12, 2015"
3012,GER-Bundesliga,TSG Hoffenheim,76,75,76,75,€15M,29,FIFA 16,"Nov 12, 2015"
3013,GER-Bundesliga,Hamburger SV,75,75,73,74,€6M,31,FIFA 16,"Nov 12, 2015"
3014,GER-Bundesliga,Eintracht Frankfurt,75,77,73,75,€6M,28,FIFA 16,"Nov 12, 2015"
3015,GER-Bundesliga,VfB Stuttgart,75,75,71,73,€11M,30,FIFA 16,"Nov 12, 2015"
3016,GER-Bundesliga,Hertha BSC,75,77,74,71,€8M,30,FIFA 16,"Nov 12, 2015"
3017,GER-Bundesliga,FC Köln,74,75,73,73,€8M,24,FIFA 16,"Nov 12, 2015"
3018,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Nov 12, 2015"
3019,GER-Bundesliga,FC Augsburg,74,72,74,74,€6M,33,FIFA 16,"Nov 12, 2015"
3020,GER-Bundesliga,FSV Mainz 05,74,73,74,74,€7M,33,FIFA 16,"Nov 12, 2015"
3021,GER-Bundesliga,Hannover 96,74,74,72,74,€10M,32,FIFA 16,"Nov 12, 2015"
3022,GER-Bundesliga,Ingolstadt,71,70,70,71,€4M,27,FIFA 16,"Nov 12, 2015"
3023,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Nov 12, 2015"
3024,GER-Bundesliga,FC Bayern München,85,87,85,84,€80M,31,FIFA 16,"Nov 19, 2015"
3025,GER-Bundesliga,Borussia Dortmund,81,83,79,80,€30M,33,FIFA 16,"Nov 19, 2015"
3026,GER-Bundesliga,VfL Wolfsburg,79,79,78,79,€50M,29,FIFA 16,"Nov 19, 2015"
3027,GER-Bundesliga,Borussia Mönchengladbach,78,77,75,75,€20M,32,FIFA 16,"Nov 19, 2015"
3028,GER-Bundesliga,Bayer 04 Leverkusen,78,80,79,76,€25M,28,FIFA 16,"Nov 19, 2015"
3029,GER-Bundesliga,Schalke 04,78,79,75,77,€21.5M,33,FIFA 16,"Nov 19, 2015"
3030,GER-Bundesliga,TSG Hoffenheim,76,77,73,75,€15M,29,FIFA 16,"Nov 19, 2015"
3031,GER-Bundesliga,Hamburger SV,75,73,70,74,€6M,31,FIFA 16,"Nov 19, 2015"
3032,GER-Bundesliga,Eintracht Frankfurt,75,76,71,75,€6M,28,FIFA 16,"Nov 19, 2015"
3033,GER-Bundesliga,VfB Stuttgart,75,72,74,73,€11M,30,FIFA 16,"Nov 19, 2015"
3034,GER-Bundesliga,Hertha BSC,75,77,74,71,€8M,30,FIFA 16,"Nov 19, 2015"
3035,GER-Bundesliga,FC Köln,74,75,73,73,€8M,24,FIFA 16,"Nov 19, 2015"
3036,GER-Bundesliga,Werder Bremen,74,75,68,74,€4.5M,33,FIFA 16,"Nov 19, 2015"
3037,GER-Bundesliga,FC Augsburg,74,72,74,74,€6M,33,FIFA 16,"Nov 19, 2015"
3038,GER-Bundesliga,FSV Mainz 05,74,73,74,73,€7M,33,FIFA 16,"Nov 19, 2015"
3039,GER-Bundesliga,Hannover 96,74,74,72,74,€10M,32,FIFA 16,"Nov 19, 2015"
3040,GER-Bundesliga,Ingolstadt,71,70,72,71,€4M,27,FIFA 16,"Nov 19, 2015"
3041,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Nov 19, 2015"
3042,GER-Bundesliga,FC Bayern München,85,82,86,84,€80M,31,FIFA 16,"Nov 26, 2015"
3043,GER-Bundesliga,Borussia Dortmund,81,83,79,80,€30M,33,FIFA 16,"Nov 26, 2015"
3044,GER-Bundesliga,VfL Wolfsburg,79,79,78,79,€50M,29,FIFA 16,"Nov 26, 2015"
3045,GER-Bundesliga,Borussia Mönchengladbach,78,78,76,75,€20M,32,FIFA 16,"Nov 26, 2015"
3046,GER-Bundesliga,Bayer 04 Leverkusen,78,80,77,77,€25M,28,FIFA 16,"Nov 26, 2015"
3047,GER-Bundesliga,Schalke 04,78,79,75,78,€21.5M,33,FIFA 16,"Nov 26, 2015"
3048,GER-Bundesliga,TSG Hoffenheim,76,76,74,75,€15M,29,FIFA 16,"Nov 26, 2015"
3049,GER-Bundesliga,Hamburger SV,75,75,73,74,€6M,31,FIFA 16,"Nov 26, 2015"
3050,GER-Bundesliga,Eintracht Frankfurt,75,77,72,75,€6M,28,FIFA 16,"Nov 26, 2015"
3051,GER-Bundesliga,VfB Stuttgart,75,74,74,73,€11M,30,FIFA 16,"Nov 26, 2015"
3052,GER-Bundesliga,Hertha BSC,75,76,73,72,€8M,30,FIFA 16,"Nov 26, 2015"
3053,GER-Bundesliga,FC Köln,74,74,73,73,€8M,24,FIFA 16,"Nov 26, 2015"
3054,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Nov 26, 2015"
3055,GER-Bundesliga,FC Augsburg,74,77,74,74,€6M,33,FIFA 16,"Nov 26, 2015"
3056,GER-Bundesliga,FSV Mainz 05,74,73,74,74,€7M,33,FIFA 16,"Nov 26, 2015"
3057,GER-Bundesliga,Hannover 96,74,74,70,74,€10M,32,FIFA 16,"Nov 26, 2015"
3058,GER-Bundesliga,Ingolstadt,71,70,72,70,€4M,27,FIFA 16,"Nov 26, 2015"
3059,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Nov 26, 2015"
3060,GER-Bundesliga,FC Bayern München,85,83,82,83,€80M,31,FIFA 16,"Dec 3, 2015"
3061,GER-Bundesliga,Borussia Dortmund,81,84,79,80,€30M,33,FIFA 16,"Dec 3, 2015"
3062,GER-Bundesliga,VfL Wolfsburg,79,79,79,79,€50M,29,FIFA 16,"Dec 3, 2015"
3063,GER-Bundesliga,Borussia Mönchengladbach,78,78,76,75,€20M,32,FIFA 16,"Dec 3, 2015"
3064,GER-Bundesliga,Bayer 04 Leverkusen,78,79,78,77,€25M,28,FIFA 16,"Dec 3, 2015"
3065,GER-Bundesliga,Schalke 04,78,80,76,77,€21.5M,33,FIFA 16,"Dec 3, 2015"
3066,GER-Bundesliga,TSG Hoffenheim,76,77,74,75,€15M,29,FIFA 16,"Dec 3, 2015"
3067,GER-Bundesliga,Hamburger SV,75,74,71,74,€6M,32,FIFA 16,"Dec 3, 2015"
3068,GER-Bundesliga,Eintracht Frankfurt,75,77,73,75,€6M,28,FIFA 16,"Dec 3, 2015"
3069,GER-Bundesliga,VfB Stuttgart,75,74,75,73,€11M,31,FIFA 16,"Dec 3, 2015"
3070,GER-Bundesliga,Hertha BSC,75,76,74,72,€8M,30,FIFA 16,"Dec 3, 2015"
3071,GER-Bundesliga,FC Köln,74,74,73,73,€8M,24,FIFA 16,"Dec 3, 2015"
3072,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Dec 3, 2015"
3073,GER-Bundesliga,FC Augsburg,74,77,74,73,€6M,33,FIFA 16,"Dec 3, 2015"
3074,GER-Bundesliga,FSV Mainz 05,74,73,74,72,€7M,33,FIFA 16,"Dec 3, 2015"
3075,GER-Bundesliga,Hannover 96,74,74,73,74,€10M,32,FIFA 16,"Dec 3, 2015"
3076,GER-Bundesliga,Ingolstadt,71,70,72,71,€4M,27,FIFA 16,"Dec 3, 2015"
3077,GER-Bundesliga,Darmstadt 98,71,69,68,72,€2.2M,29,FIFA 16,"Dec 3, 2015"
3078,GER-Bundesliga,FC Bayern München,85,83,82,83,€80M,31,FIFA 16,"Dec 10, 2015"
3079,GER-Bundesliga,Borussia Dortmund,81,84,79,80,€30M,33,FIFA 16,"Dec 10, 2015"
3080,GER-Bundesliga,VfL Wolfsburg,79,79,78,79,€50M,29,FIFA 16,"Dec 10, 2015"
3081,GER-Bundesliga,Borussia Mönchengladbach,78,77,74,73,€20M,32,FIFA 16,"Dec 10, 2015"
3082,GER-Bundesliga,Bayer 04 Leverkusen,78,80,77,77,€25M,28,FIFA 16,"Dec 10, 2015"
3083,GER-Bundesliga,Schalke 04,78,80,76,77,€21.5M,33,FIFA 16,"Dec 10, 2015"
3084,GER-Bundesliga,TSG Hoffenheim,76,77,74,75,€15M,29,FIFA 16,"Dec 10, 2015"
3085,GER-Bundesliga,Hamburger SV,75,75,72,74,€6M,32,FIFA 16,"Dec 10, 2015"
3086,GER-Bundesliga,Eintracht Frankfurt,75,76,74,73,€6M,28,FIFA 16,"Dec 10, 2015"
3087,GER-Bundesliga,VfB Stuttgart,75,74,75,72,€11M,31,FIFA 16,"Dec 10, 2015"
3088,GER-Bundesliga,Hertha BSC,75,75,74,71,€8M,30,FIFA 16,"Dec 10, 2015"
3089,GER-Bundesliga,FC Köln,74,73,74,74,€8M,24,FIFA 16,"Dec 10, 2015"
3090,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Dec 10, 2015"
3091,GER-Bundesliga,FC Augsburg,74,77,74,73,€6M,33,FIFA 16,"Dec 10, 2015"
3092,GER-Bundesliga,FSV Mainz 05,74,73,74,72,€7M,33,FIFA 16,"Dec 10, 2015"
3093,GER-Bundesliga,Hannover 96,74,74,71,74,€10M,32,FIFA 16,"Dec 10, 2015"
3094,GER-Bundesliga,Ingolstadt,71,70,69,70,€4M,27,FIFA 16,"Dec 10, 2015"
3095,GER-Bundesliga,Darmstadt 98,71,70,69,72,€2.2M,29,FIFA 16,"Dec 10, 2015"
3096,GER-Bundesliga,FC Bayern München,85,83,82,83,€80M,31,FIFA 16,"Dec 17, 2015"
3097,GER-Bundesliga,Borussia Dortmund,81,84,79,80,€30M,33,FIFA 16,"Dec 17, 2015"
3098,GER-Bundesliga,VfL Wolfsburg,79,79,78,79,€50M,29,FIFA 16,"Dec 17, 2015"
3099,GER-Bundesliga,Borussia Mönchengladbach,78,77,76,75,€20M,32,FIFA 16,"Dec 17, 2015"
3100,GER-Bundesliga,Bayer 04 Leverkusen,78,80,77,77,€25M,28,FIFA 16,"Dec 17, 2015"
3101,GER-Bundesliga,Schalke 04,78,80,76,77,€21.5M,33,FIFA 16,"Dec 17, 2015"
3102,GER-Bundesliga,TSG Hoffenheim,76,79,74,76,€15M,29,FIFA 16,"Dec 17, 2015"
3103,GER-Bundesliga,Hamburger SV,75,75,72,74,€6M,32,FIFA 16,"Dec 17, 2015"
3104,GER-Bundesliga,Eintracht Frankfurt,75,76,71,74,€6M,28,FIFA 16,"Dec 17, 2015"
3105,GER-Bundesliga,VfB Stuttgart,75,74,75,73,€11M,31,FIFA 16,"Dec 17, 2015"
3106,GER-Bundesliga,Hertha BSC,75,75,74,73,€8M,30,FIFA 16,"Dec 17, 2015"
3107,GER-Bundesliga,FC Köln,74,73,74,74,€8M,24,FIFA 16,"Dec 17, 2015"
3108,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Dec 17, 2015"
3109,GER-Bundesliga,FC Augsburg,74,77,73,73,€6M,33,FIFA 16,"Dec 17, 2015"
3110,GER-Bundesliga,FSV Mainz 05,74,73,74,74,€7M,33,FIFA 16,"Dec 17, 2015"
3111,GER-Bundesliga,Hannover 96,74,70,73,73,€10M,32,FIFA 16,"Dec 17, 2015"
3112,GER-Bundesliga,Ingolstadt,71,70,72,70,€4M,27,FIFA 16,"Dec 17, 2015"
3113,GER-Bundesliga,Darmstadt 98,71,70,69,72,€2.2M,29,FIFA 16,"Dec 17, 2015"
3114,GER-Bundesliga,FC Bayern München,85,85,84,85,€80M,31,FIFA 16,"Dec 24, 2015"
3115,GER-Bundesliga,Borussia Dortmund,81,84,79,81,€30M,33,FIFA 16,"Dec 24, 2015"
3116,GER-Bundesliga,VfL Wolfsburg,79,78,78,79,€50M,30,FIFA 16,"Dec 24, 2015"
3117,GER-Bundesliga,Borussia Mönchengladbach,78,77,75,75,€20M,32,FIFA 16,"Dec 24, 2015"
3118,GER-Bundesliga,Bayer 04 Leverkusen,78,79,77,77,€25M,28,FIFA 16,"Dec 24, 2015"
3119,GER-Bundesliga,Schalke 04,78,80,77,77,€21.5M,33,FIFA 16,"Dec 24, 2015"
3120,GER-Bundesliga,TSG Hoffenheim,76,79,74,76,€15M,29,FIFA 16,"Dec 24, 2015"
3121,GER-Bundesliga,Hamburger SV,75,75,72,75,€6M,32,FIFA 16,"Dec 24, 2015"
3122,GER-Bundesliga,Eintracht Frankfurt,75,76,71,74,€6M,29,FIFA 16,"Dec 24, 2015"
3123,GER-Bundesliga,VfB Stuttgart,75,74,74,73,€11M,31,FIFA 16,"Dec 24, 2015"
3124,GER-Bundesliga,Hertha BSC,75,76,75,74,€8M,30,FIFA 16,"Dec 24, 2015"
3125,GER-Bundesliga,FC Köln,74,73,74,74,€8M,24,FIFA 16,"Dec 24, 2015"
3126,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Dec 24, 2015"
3127,GER-Bundesliga,FC Augsburg,74,77,74,74,€6M,33,FIFA 16,"Dec 24, 2015"
3128,GER-Bundesliga,FSV Mainz 05,74,73,74,74,€7M,33,FIFA 16,"Dec 24, 2015"
3129,GER-Bundesliga,Hannover 96,74,73,73,74,€10M,32,FIFA 16,"Dec 24, 2015"
3130,GER-Bundesliga,Ingolstadt,71,70,72,70,€4M,27,FIFA 16,"Dec 24, 2015"
3131,GER-Bundesliga,Darmstadt 98,71,69,70,72,€2.2M,29,FIFA 16,"Dec 24, 2015"
3132,GER-Bundesliga,FC Bayern München,85,85,84,85,€80M,31,FIFA 16,"Dec 30, 2015"
3133,GER-Bundesliga,Borussia Dortmund,81,84,79,81,€30M,33,FIFA 16,"Dec 30, 2015"
3134,GER-Bundesliga,VfL Wolfsburg,79,78,78,79,€50M,30,FIFA 16,"Dec 30, 2015"
3135,GER-Bundesliga,Borussia Mönchengladbach,78,77,75,75,€20M,32,FIFA 16,"Dec 30, 2015"
3136,GER-Bundesliga,Bayer 04 Leverkusen,78,79,77,77,€25M,28,FIFA 16,"Dec 30, 2015"
3137,GER-Bundesliga,Schalke 04,78,80,77,77,€21.5M,33,FIFA 16,"Dec 30, 2015"
3138,GER-Bundesliga,TSG Hoffenheim,76,79,74,76,€15M,29,FIFA 16,"Dec 30, 2015"
3139,GER-Bundesliga,Hamburger SV,75,75,72,75,€6M,32,FIFA 16,"Dec 30, 2015"
3140,GER-Bundesliga,Eintracht Frankfurt,75,76,71,74,€6M,29,FIFA 16,"Dec 30, 2015"
3141,GER-Bundesliga,VfB Stuttgart,75,74,74,73,€11M,31,FIFA 16,"Dec 30, 2015"
3142,GER-Bundesliga,Hertha BSC,75,76,75,74,€8M,30,FIFA 16,"Dec 30, 2015"
3143,GER-Bundesliga,FC Köln,74,73,74,74,€8M,24,FIFA 16,"Dec 30, 2015"
3144,GER-Bundesliga,Werder Bremen,74,75,71,75,€4.5M,33,FIFA 16,"Dec 30, 2015"
3145,GER-Bundesliga,FC Augsburg,74,77,74,74,€6M,33,FIFA 16,"Dec 30, 2015"
3146,GER-Bundesliga,FSV Mainz 05,74,73,74,74,€7M,33,FIFA 16,"Dec 30, 2015"
3147,GER-Bundesliga,Hannover 96,74,73,73,74,€10M,32,FIFA 16,"Dec 30, 2015"
3148,GER-Bundesliga,Ingolstadt,71,70,72,70,€4M,27,FIFA 16,"Dec 30, 2015"
3149,GER-Bundesliga,Darmstadt 98,71,69,70,72,€2.2M,29,FIFA 16,"Dec 30, 2015"
3150,GER-Bundesliga,FC Bayern München,85,87,84,84,€80M,31,FIFA 16,"Jan 7, 2016"
3151,GER-Bundesliga,Borussia Dortmund,81,84,79,81,€30M,33,FIFA 16,"Jan 7, 2016"
3152,GER-Bundesliga,VfL Wolfsburg,79,78,78,79,€50M,30,FIFA 16,"Jan 7, 2016"
3153,GER-Bundesliga,Borussia Mönchengladbach,78,77,76,76,€20M,33,FIFA 16,"Jan 7, 2016"
3154,GER-Bundesliga,Bayer 04 Leverkusen,78,79,77,77,€25M,28,FIFA 16,"Jan 7, 2016"
3155,GER-Bundesliga,Schalke 04,78,79,77,78,€21.5M,33,FIFA 16,"Jan 7, 2016"
3156,GER-Bundesliga,TSG Hoffenheim,76,78,74,75,€15M,29,FIFA 16,"Jan 7, 2016"
3157,GER-Bundesliga,Hamburger SV,75,75,73,75,€6M,33,FIFA 16,"Jan 7, 2016"
3158,GER-Bundesliga,Eintracht Frankfurt,75,76,73,74,€6M,31,FIFA 16,"Jan 7, 2016"
3159,GER-Bundesliga,VfB Stuttgart,75,74,74,73,€11M,33,FIFA 16,"Jan 7, 2016"
